id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra,fin_de_semana,tipo_compra,etapa_vida,meta_anual
3279,2022-04-20,527,Tomás Berríos,43,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,1139302,3417906,473338,False,Pack,Adulto Joven,15000000
3280,2022-04-20,2780,Aurora Salas,55,viña del mar,Región de Valparaíso,Web,4,711986,2847944,544934,False,Pack,Senior,15000000
3281,2022-04-20,3417,Francisco López,34,valparaíso,Región de Valparaíso,Tienda,1,750313,750313,544934,False,Individual,Adulto Joven,15000000
3282,2022-04-20,1881,Isidro Castro,38,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,1007237,3021711,544934,False,Pack,Adulto Joven,15000000
3283,2022-04-20,4729,Yuri García,34,santiago,Región Metropolitana de Santiago,Tienda,2,754691,1509382,544934,False,Pack,Adulto Joven,15000000
3284,2022-04-20,1569,Mario Núñez,37,talca,Región del Maule,Web,1,782057,782057,544934,False,Individual,Adulto Joven,15000000
3286,2022-04-20,696,Noelia Casanova,24,santiago,Región Metropolitana de Santiago,Tienda,4,764747,3058988,649558,False,Pack,Joven,15000000
3287,2022-04-20,3551,Rodrigo Cubillos,38,antofagasta,Región de Antofagasta,Tienda,1,130366,130366,544934,False,Individual,Adulto Joven,15000000
3288,2022-04-20,5814,Francisco Arredondo,54,santiago,Región Metropolitana de Santiago,Tienda,2,77201,154402,544934,False,Pack,Senior,15000000
3289,2022-04-20,3873,Nelson Cruz,35,concepción,Región del Biobío,App,2,1186264,2372528,544934,False,Pack,Adulto Joven,15000000
3290,2022-04-20,1180,Constanza Andrade,32,santiago,Región Metropolitana de Santiago,Web,1,27637,27637,544934,False,Individual,Adulto Joven,15000000
3291,2022-04-20,5340,Josefa Acevedo,18,santiago,Región Metropolitana de Santiago,Web,4,9411,37644,544934,False,Pack,Joven,15000000
3292,2022-04-20,4266,Lorena Reyes,35,valparaíso,Región de Valparaíso,Tienda,4,694328,2777312,544934,False,Pack,Adulto Joven,15000000
3293,2022-04-20,3595,Noemí González,52,santiago,Región Metropolitana de Santiago,App,3,635358,1906074,544934,False,Pack,Senior,15000000
3294,2022-04-20,1942,María Machuca,29,viña del mar,Región de Valparaíso,Web,2,846622,1693244,544934,False,Pack,Joven,15000000
3295,2022-04-20,3393,Carla Vergara,34,santiago,Región Metropolitana de Santiago,Tienda,1,1103353,1103353,544934,False,Individual,Adulto Joven,15000000
3296,2022-04-20,1870,Hugo Uribe,35,concepción,Región del Biobío,App,3,646058,1938174,544934,False,Pack,Adulto Joven,15000000
3298,2022-04-20,5555,Michelle Cárdenas,50,valparaíso,Región de Valparaíso,Tienda,1,830671,830671,544934,False,Individual,Adulto Joven,15000000
3299,2022-04-20,663,Patricio Toledo,30,viña del mar,Región de Valparaíso,App,4,1059841,4239364,645197,False,Pack,Joven,15000000
3302,2022-04-21,1154,Julio Vidal,48,valparaíso,Región de Valparaíso,Tienda,1,116650,116650,544934,False,Individual,Adulto Joven,15000000
3303,2022-04-21,44,Karina Gómez,24,santiago,Región Metropolitana de Santiago,App,3,62423,187269,918388,False,Pack,Joven,15000000
3305,2022-04-21,16,Marcela Rivera,44,temuco,Región de la Araucanía,Web,2,770050,1540100,265064,False,Pack,Adulto Joven,15000000
3306,2022-04-21,1282,Diego Cáceres,31,temuco,Región de la Araucanía,Web,4,422417,1689668,544934,False,Pack,Adulto Joven,15000000
3307,2022-04-21,4577,Luz Hormazábal,34,concepción,Región del Biobío,Tienda,3,249261,747783,544934,False,Pack,Adulto Joven,15000000
3308,2022-04-21,1421,Eliana Oñate,33,santiago,Región Metropolitana de Santiago,Web,1,1047804,1047804,544934,False,Individual,Adulto Joven,15000000
3309,2022-04-21,1120,Sebastián Campos,29,santiago,Región Metropolitana de Santiago,Tienda,4,488425,1953700,544934,False,Pack,Joven,15000000
3311,2022-04-21,1313,Maximiliano Medel,60,valparaíso,Región de Valparaíso,Tienda,4,599857,2399428,544934,False,Pack,Senior,15000000
3313,2022-04-21,2036,Fernando Campos,26,concepción,Región del Biobío,App,3,1032448,3097344,544934,False,Pack,Joven,15000000
3315,2022-04-21,5798,Maximiliano Castro,41,talca,Región del Maule,Tienda,2,1078899,2157798,544934,False,Pack,Adulto Joven,15000000
3316,2022-04-21,4407,Elizabeth Reyes,57,santiago,Región Metropolitana de Santiago,Web,1,310951,310951,544934,False,Individual,Senior,15000000
3320,2022-04-21,223,Luis Díaz,24,santiago,Región Metropolitana de Santiago,Web,2,896802,1793604,184307,False,Pack,Joven,15000000
3321,2022-04-21,4217,Hugo Álvarez,63,viña del mar,Región de Valparaíso,Web,3,318399,955197,544934,False,Pack,Senior,15000000
3322,2022-04-21,5398,Luz Beltrán,20,santiago,Región Metropolitana de Santiago,App,1,238885,238885,544934,False,Individual,Joven,15000000
3324,2022-04-21,2704,Gladys Espinoza,28,antofagasta,Región de Antofagasta,Web,2,867516,1735032,544934,False,Pack,Joven,15000000
3325,2022-04-21,905,Matías Pinto,39,talca,Región del Maule,App,1,1110731,1110731,479282,False,Individual,Adulto Joven,15000000
3326,2022-04-21,1966,Carlos Castillo,43,santiago,Región Metropolitana de Santiago,Web,4,149970,599880,544934,False,Pack,Adulto Joven,15000000
3328,2022-04-21,2820,Sofía Navarrete,62,la serena,Región de Coquimbo,Tienda,1,1011828,1011828,544934,False,Individual,Senior,15000000
3330,2022-04-21,2210,Luz Gálvez,39,santiago,Región Metropolitana de Santiago,Web,3,136822,410466,544934,False,Pack,Adulto Joven,15000000
3331,2022-04-22,4240,Berta Miranda,51,temuco,Región de la Araucanía,Tienda,3,186055,558165,544934,False,Pack,Senior,15000000
3332,2022-04-22,3742,Juana Hernández,23,la serena,Región de Coquimbo,App,4,525994,2103976,544934,False,Pack,Joven,15000000
3333,2022-04-22,4767,Esteban Rebolledo,34,santiago,Región Metropolitana de Santiago,Web,1,1138295,1138295,544934,False,Individual,Adulto Joven,15000000
3335,2022-04-22,3218,Julia Gutiérrez,20,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,1,229346,229346,544934,False,Individual,Joven,15000000
3337,2022-04-22,4687,Montserrat Reyes,27,santiago,Región Metropolitana de Santiago,App,2,658732,1317464,544934,False,Pack,Joven,15000000
3338,2022-04-22,4051,Isabel Torres,19,valparaíso,Región de Valparaíso,Web,1,473209,473209,544934,False,Individual,Joven,15000000
3341,2022-04-22,1478,Juan Fierro,19,santiago,Región Metropolitana de Santiago,Web,4,1119731,4478924,544934,False,Pack,Joven,15000000
3342,2022-04-22,3467,María Cortés,34,la serena,Región de Coquimbo,App,3,883468,2650404,544934,False,Pack,Adulto Joven,15000000
3346,2022-04-22,4525,Ismael Rubilar,29,viña del mar,Región de Valparaíso,Tienda,3,164809,494427,544934,False,Pack,Joven,15000000
3347,2022-04-22,3885,Rodolfo Martinez,27,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,2,262190,524380,544934,False,Pack,Joven,15000000
3349,2022-04-22,1981,Jacob Aranda,40,temuco,Región de la Araucanía,Web,2,1060136,2120272,544934,False,Pack,Adulto Joven,15000000
3350,2022-04-22,3697,Bárbara Parada,40,talca,Región del Maule,Web,1,1046784,1046784,544934,False,Individual,Adulto Joven,15000000
3351,2022-04-22,691,Mónica Garrido,24,santiago,Región Metropolitana de Santiago,Tienda,3,66117,198351,391311,False,Pack,Joven,15000000
3353,2022-04-22,4052,María Rebolledo,26,la serena,Región de Coquimbo,App,3,629543,1888629,544934,False,Pack,Joven,15000000
3354,2022-04-22,1387,Cristian Videla,22,santiago,Región Metropolitana de Santiago,App,3,774703,2324109,544934,False,Pack,Joven,15000000
3355,2022-04-22,3565,Denise Carrillo,50,concepción,Región del Biobío,Tienda,4,97084,388336,544934,False,Pack,Adulto Joven,15000000
3356,2022-04-22,5989,Ángel Delgado,34,valparaíso,Región de Valparaíso,App,4,239466,957864,544934,False,Pack,Adulto Joven,15000000
3357,2022-04-22,3156,Rosalía Reyes,50,santiago,Región Metropolitana de Santiago,Web,3,658060,1974180,544934,False,Pack,Adulto Joven,15000000
3358,2022-04-22,4596,Adelina Castro,44,concepción,Región del Biobío,Web,3,1041958,3125874,544934,False,Pack,Adulto Joven,15000000
3360,2022-04-22,5927,Mauricio Barrientos,25,viña del mar,Región de Valparaíso,App,2,112121,224242,544934,False,Pack,Joven,15000000
3361,2022-04-23,1901,Amaro Suazo,21,viña del mar,Región de Valparaíso,App,1,1133696,1133696,544934,True,Individual,Joven,15000000
3363,2022-04-23,3948,Gabriela Yáñez,28,concepción,Región del Biobío,App,2,220092,440184,544934,True,Pack,Joven,15000000
3364,2022-04-23,5745,Hortensia Zárate,34,santiago,Región Metropolitana de Santiago,Web,3,253610,760830,544934,True,Pack,Adulto Joven,15000000
3366,2022-04-23,5593,Clodomiro Cerda,64,santiago,Región Metropolitana de Santiago,Web,1,495220,495220,544934,True,Individual,Senior,15000000
3367,2022-04-23,3288,Paula Chacón,38,talca,Región del Maule,Tienda,1,894120,894120,544934,True,Individual,Adulto Joven,15000000
3368,2022-04-23,4423,Ronald Martínez,42,santiago,Región Metropolitana de Santiago,Tienda,1,839142,839142,544934,True,Individual,Adulto Joven,15000000
3369,2022-04-23,37,María Venegas,42,concepción,Región del Biobío,Web,3,84795,254385,374152,True,Pack,Adulto Joven,15000000
3370,2022-04-23,1122,Luis Torres,43,viña del mar,Región de Valparaíso,Tienda,1,728742,728742,544934,True,Individual,Adulto Joven,15000000
3372,2022-04-23,1397,Felipe Saavedra,58,santiago,Región Metropolitana de Santiago,Tienda,1,960721,960721,544934,True,Individual,Senior,15000000
3373,2022-04-23,202,Ángela Bravo,51,la serena,Región de Coquimbo,Web,3,951496,2854488,175726,True,Pack,Senior,15000000
3374,2022-04-23,2364,Erika Castro,31,santiago,Región Metropolitana de Santiago,Tienda,1,166757,166757,544934,True,Individual,Adulto Joven,15000000
3376,2022-04-23,1956,Claudio Cruz,32,talca,Región del Maule,Web,2,513004,1026008,544934,True,Pack,Adulto Joven,15000000
3380,2022-04-23,5954,Ricardo Ruiz,28,santiago,Región Metropolitana de Santiago,Tienda,4,298640,1194560,544934,True,Pack,Joven,15000000
3381,2022-04-23,2241,Celia Inzunza,29,santiago,Región Metropolitana de Santiago,App,4,369205,1476820,544934,True,Pack,Joven,15000000
3382,2022-04-23,1289,Danitza Ulloa,47,talca,Región del Maule,Tienda,4,320969,1283876,544934,True,Pack,Adulto Joven,15000000
3383,2022-04-23,2027,Ignacia Duarte,45,talca,Región del Maule,Tienda,2,802342,1604684,544934,True,Pack,Adulto Joven,15000000
3384,2022-04-23,5623,María Soto,56,santiago,Región Metropolitana de Santiago,Tienda,4,700725,2802900,544934,True,Pack,Senior,15000000
3386,2022-04-23,5586,Fabián Riquelme,29,santiago,Región Metropolitana de Santiago,Web,2,61118,122236,544934,True,Pack,Joven,15000000
3387,2022-04-23,4156,Rodrigo Moya,23,concepción,Región del Biobío,Tienda,1,308641,308641,544934,True,Individual,Joven,15000000
3390,2022-04-23,5076,Oscar Molina,34,santiago,Región Metropolitana de Santiago,Web,1,63682,63682,544934,True,Individual,Adulto Joven,15000000
3391,2022-04-24,4966,Tiare Hormazábal,22,temuco,Región de la Araucanía,Web,4,1127047,4508188,544934,True,Pack,Joven,15000000
3392,2022-04-24,680,Héctor Carvajal,40,la serena,Región de Coquimbo,App,3,661642,1984926,878956,True,Pack,Adulto Joven,15000000
3393,2022-04-24,2507,Gloria Quiroga,23,santiago,Región Metropolitana de Santiago,Web,4,474606,1898424,544934,True,Pack,Joven,15000000
3396,2022-04-24,2788,Christian Orellana,40,concepción,Región del Biobío,Tienda,1,232622,232622,544934,True,Individual,Adulto Joven,15000000
3398,2022-04-24,5691,Valeska Riquelme,44,la serena,Región de Coquimbo,Web,4,81236,324944,544934,True,Pack,Adulto Joven,15000000
3399,2022-04-24,878,Agustina Parra,19,antofagasta,Región de Antofagasta,Tienda,1,1140266,1140266,693032,True,Individual,Joven,15000000
3400,2022-04-24,1885,Constanza Lara,56,puerto montt,Región de los Lagos,App,3,837351,2512053,544934,True,Pack,Senior,15000000
3402,2022-04-24,4515,Leandro Madrid,43,valparaíso,Región de Valparaíso,Tienda,1,517127,517127,544934,True,Individual,Adulto Joven,15000000
3403,2022-04-24,682,Emilia Aguilera,38,santiago,Región Metropolitana de Santiago,App,2,57550,115100,332113,True,Pack,Adulto Joven,15000000
3404,2022-04-24,5203,Javiera Leiva,39,la serena,Región de Coquimbo,Tienda,4,487226,1948904,544934,True,Pack,Adulto Joven,15000000
3406,2022-04-24,3251,Luis Toro,41,santiago,Región Metropolitana de Santiago,Tienda,4,891321,3565284,544934,True,Pack,Adulto Joven,15000000
3407,2022-04-24,3938,Emilia Peña,31,santiago,Región Metropolitana de Santiago,Web,4,486884,1947536,544934,True,Pack,Adulto Joven,15000000
3408,2022-04-24,5002,Elena León,21,concepción,Región del Biobío,Tienda,4,1183893,4627197,544934,True,Pack,Joven,15000000
3410,2022-04-24,1055,Elvis Altamirano,37,concepción,Región del Biobío,App,2,1111146,2222292,544934,True,Pack,Adulto Joven,15000000
3411,2022-04-24,2621,María Mora,62,santiago,Región Metropolitana de Santiago,Web,2,937602,1875204,544934,True,Pack,Senior,15000000
3414,2022-04-24,5946,Hilda Mora,32,puerto montt,Región de los Lagos,Web,4,685216,2740864,544934,True,Pack,Adulto Joven,15000000
3415,2022-04-24,1652,Valentina Fernández,28,antofagasta,Región de Antofagasta,App,1,212973,212973,544934,True,Individual,Joven,15000000
3417,2022-04-24,3157,Alexis Gómez,34,santiago,Región Metropolitana de Santiago,Web,3,873798,2621394,544934,True,Pack,Adulto Joven,15000000
3418,2022-04-24,4957,Agustina Díaz,18,viña del mar,Región de Valparaíso,App,3,998697,2996091,544934,True,Pack,Joven,15000000
3419,2022-04-24,3544,Cristian Mansilla,35,santiago,Región Metropolitana de Santiago,Tienda,1,15470,15470,544934,True,Individual,Adulto Joven,15000000
3420,2022-04-24,26,Belén Jara,33,santiago,Región Metropolitana de Santiago,Tienda,1,1115803,1115803,806658,True,Individual,Adulto Joven,15000000
3421,2022-04-25,4353,Pablo Becerra,63,santiago,Región Metropolitana de Santiago,Web,1,429968,429968,544934,False,Individual,Senior,15000000
3423,2022-04-25,4242,Carolina Uribe,20,santiago,Región Metropolitana de Santiago,Web,1,345597,345597,544934,False,Individual,Joven,15000000
3425,2022-04-25,1187,Simón López,53,viña del mar,Región de Valparaíso,Web,1,187198,187198,544934,False,Individual,Senior,15000000
3426,2022-04-25,5092,Paola Olivares,35,concepción,Región del Biobío,Web,2,1122927,2245854,544934,False,Pack,Adulto Joven,15000000
3427,2022-04-25,1036,Javier Vargas,34,valparaíso,Región de Valparaíso,Web,1,212201,212201,544934,False,Individual,Adulto Joven,15000000
3428,2022-04-25,816,Doris Fernández,19,temuco,Región de la Araucanía,Tienda,4,1087493,4349972,566954,False,Pack,Joven,15000000
3429,2022-04-25,3950,Jessica Casanova,39,la serena,Región de Coquimbo,Tienda,2,78423,156846,544934,False,Pack,Adulto Joven,15000000
3430,2022-04-25,5515,Belén Concha,36,talca,Región del Maule,App,4,902918,3611672,544934,False,Pack,Adulto Joven,15000000
3431,2022-04-25,1975,Luis Martínez,32,santiago,Región Metropolitana de Santiago,App,3,708604,2125812,544934,False,Pack,Adulto Joven,15000000
3432,2022-04-25,4890,Carmen Aguilera,30,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,3,300783,902349,544934,False,Pack,Joven,15000000
3433,2022-04-25,1759,Diego Tapia,35,talca,Región del Maule,Tienda,2,999623,1999246,544934,False,Pack,Adulto Joven,15000000
3434,2022-04-25,3946,Marcos Durán,46,temuco,Región de la Araucanía,Web,3,35182,105546,544934,False,Pack,Adulto Joven,15000000
3435,2022-04-25,3097,Nora Carreño,42,la serena,Región de Coquimbo,Tienda,4,789056,3156224,544934,False,Pack,Adulto Joven,15000000
3436,2022-04-25,5425,Osvaldo Gutiérrez,34,viña del mar,Región de Valparaíso,App,2,182421,364842,544934,False,Pack,Adulto Joven,15000000
3438,2022-04-25,603,Mirta Rubilar,34,santiago,Región Metropolitana de Santiago,Tienda,4,812195,3248780,259309,False,Pack,Adulto Joven,15000000
3439,2022-04-25,254,Diego Toro,44,viña del mar,Región de Valparaíso,Web,2,670952,1341904,385230,False,Pack,Adulto Joven,15000000
3440,2022-04-25,4467,Maite Martínez,29,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,257446,514892,544934,False,Pack,Joven,15000000
3441,2022-04-25,268,Camilo Fernández,34,santiago,Región Metropolitana de Santiago,Web,1,20378,20378,732236,False,Individual,Adulto Joven,15000000
3442,2022-04-25,2633,Cristina Cáceres,19,la serena,Región de Coquimbo,App,2,445622,891244,544934,False,Pack,Joven,15000000
3443,2022-04-25,1902,Daniel Ojeda,23,temuco,Región de la Araucanía,Tienda,4,293801,1175204,544934,False,Pack,Joven,15000000
3444,2022-04-25,1161,Luz Chamorro,34,santiago,Región Metropolitana de Santiago,Tienda,3,282993,848979,544934,False,Pack,Adulto Joven,15000000
3445,2022-04-25,2475,Artemio Ovalle,44,viña del mar,Región de Valparaíso,Tienda,3,303949,911847,544934,False,Pack,Adulto Joven,15000000
3448,2022-04-25,3982,Ariela Quezada,49,talca,Región del Maule,Tienda,1,1143497,1143497,544934,False,Individual,Adulto Joven,15000000
3449,2022-04-25,5056,Sebastián Díaz,58,concepción,Región del Biobío,Web,2,1197310,2394620,544934,False,Pack,Senior,15000000
3450,2022-04-25,5776,Marianela Arellano,47,santiago,Región Metropolitana de Santiago,Tienda,3,825435,2476305,544934,False,Pack,Adulto Joven,15000000
3452,2022-04-26,2831,Josefa Pino,30,concepción,Región del Biobío,Web,4,903538,3614152,544934,False,Pack,Joven,15000000
3453,2022-04-26,2297,Héctor Escobar,31,santiago,Región Metropolitana de Santiago,App,4,1164982,4627197,544934,False,Pack,Adulto Joven,15000000
3454,2022-04-26,5659,María Tapia,34,valparaíso,Región de Valparaíso,Web,4,1189951,4627197,544934,False,Pack,Adulto Joven,15000000
3456,2022-04-26,1312,María Maldonado,22,puerto montt,Región de los Lagos,Web,3,869067,2607201,544934,False,Pack,Joven,15000000
3457,2022-04-26,2276,María Silva,23,santiago,Región Metropolitana de Santiago,Web,3,989074,2967222,544934,False,Pack,Joven,15000000
3458,2022-04-26,2413,Adolfo Salazar,50,valparaíso,Región de Valparaíso,Web,2,93640,187280,544934,False,Pack,Adulto Joven,15000000
3459,2022-04-26,1570,Sandra Marín,44,antofagasta,Región de Antofagasta,Web,3,341935,1025805,544934,False,Pack,Adulto Joven,15000000
3462,2022-04-26,5369,Ismael Solís,31,santiago,Región Metropolitana de Santiago,Web,2,800678,1601356,544934,False,Pack,Adulto Joven,15000000
3463,2022-04-26,3724,Esteban Riveros,25,santiago,Región Metropolitana de Santiago,Web,1,107575,107575,544934,False,Individual,Joven,15000000
3464,2022-04-26,402,Patricio Sandoval,36,antofagasta,Región de Antofagasta,Tienda,1,1026824,1026824,912298,False,Individual,Adulto Joven,15000000
3467,2022-04-26,3517,Javier Castillo,37,viña del mar,Región de Valparaíso,Tienda,1,114521,114521,544934,False,Individual,Adulto Joven,15000000
