id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,monto_compra
4497,30-05-2022,534,Luis Quijada,42,santiago,Región Metropolitana de Santiago,Tienda,3,1059667,3179001,599889.0
4501,31-05-2022,926,Ximena Cáceres,46,concepción,Región del Biobío,Web,4,1169197,4627197,120222.0
4502,31-05-2022,1274,María Rojas,27,temuco,Región de la Araucanía,Web,3,1139661,3418983,544934.0
4503,31-05-2022,5885,María Orellana,39,temuco,Región de la Araucanía,Tienda,2,511063,1022126,544934.0
4506,31-05-2022,580,Teresa Castillo,34,santiago,Región Metropolitana de Santiago,Web,1,672391,672391,332420.0
4510,31-05-2022,4761,Camila Reyes,65,temuco,Región de la Araucanía,Tienda,4,201857,807428,544934.0
4511,31-05-2022,3546,Máximo Matus,29,valparaíso,Región de Valparaíso,Web,3,574846,1724538,544934.0
4512,31-05-2022,2213,Luis Correa,20,antofagasta,Región de Antofagasta,Web,4,331201,1324804,544934.0
4513,31-05-2022,5087,Daniela Calderón,39,santiago,Región Metropolitana de Santiago,Tienda,3,8900,26700,544934.0
4514,31-05-2022,5601,Roberto Ulloa,34,santiago,Región Metropolitana de Santiago,Web,1,1114713,1114713,544934.0
4515,31-05-2022,4439,Margarita González,22,puerto montt,Región de los Lagos,Tienda,4,238509,954036,544934.0
4519,31-05-2022,5318,Gerald Valdés,32,santiago,Región Metropolitana de Santiago,Tienda,2,243931,487862,544934.0
4521,31-05-2022,4605,Rodrigo Gallegos,32,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,317346,952038,544934.0
4524,31-05-2022,5616,Álvaro Bravo,33,santiago,Región Metropolitana de Santiago,Web,4,484714,1938856,544934.0
4525,31-05-2022,5000,María Cifuentes,30,valparaíso,Región de Valparaíso,Web,3,139727,419181,544934.0
4527,31-05-2022,3122,Tomás Tapia,34,rancagua,Región del Libertador General Bernardo O'Higgins,Web,3,722325,2166975,544934.0
4528,31-05-2022,4826,Gerardo Godoy,34,concepción,Región del Biobío,Web,4,1002468,4009872,544934.0
4529,31-05-2022,2614,Rodolfo Vargas,31,temuco,Región de la Araucanía,Web,3,31673,95019,544934.0
4531,01-06-2022,2702,Marta Guerrero,58,viña del mar,Región de Valparaíso,Tienda,4,973044,3892176,544934.0
4532,01-06-2022,487,Graciela Valdebenito,46,temuco,Región de la Araucanía,App,3,809109,2427327,140902.0
4533,01-06-2022,4869,María Gutiérrez,30,temuco,Región de la Araucanía,App,3,492078,1476234,544934.0
4534,01-06-2022,4362,Maite Rosas,25,puerto montt,Región de los Lagos,Web,3,860573,2581719,544934.0
4535,01-06-2022,42,Sixto Herrera,53,talca,Región del Maule,Tienda,4,892842,3571368,545659.0
4537,01-06-2022,1091,Rosa Díaz,21,la serena,Región de Coquimbo,Web,3,275738,827214,544934.0
4538,01-06-2022,1899,Cristóbal Delgado,34,santiago,Región Metropolitana de Santiago,App,2,1152472,2304944,544934.0
4539,01-06-2022,2356,Juan Moreno,62,talca,Región del Maule,App,1,513753,513753,544934.0
4542,01-06-2022,3112,Esteban Manríquez,53,santiago,Región Metropolitana de Santiago,Web,2,1023689,2047378,544934.0
4544,01-06-2022,987,Ingrid Jara,27,rancagua,Región del Libertador General Bernardo O'Higgins,App,3,254287,762861,719562.0
4546,01-06-2022,5193,Claudia Sánchez,34,valparaíso,Región de Valparaíso,Web,2,1085290,2170580,544934.0
4547,01-06-2022,4296,Anahí Venegas,29,santiago,Región Metropolitana de Santiago,Web,3,368547,1105641,544934.0
4548,01-06-2022,3208,Iván Navarro,18,santiago,Región Metropolitana de Santiago,Web,2,836000,1672000,544934.0
4550,01-06-2022,54,Luis Aguirre,55,talca,Región del Maule,Tienda,2,437681,875362,905345.0
4551,01-06-2022,1097,José Contreras,31,santiago,Región Metropolitana de Santiago,Web,2,637031,1274062,544934.0
4552,01-06-2022,3527,Aurora Zúñiga,51,la serena,Región de Coquimbo,App,1,33145,33145,544934.0
4553,01-06-2022,497,José Muñoz,24,viña del mar,Región de Valparaíso,App,4,474312,1897248,625291.0
4555,01-06-2022,529,Marcelo Pérez,34,temuco,Región de la Araucanía,Tienda,3,27798,83394,150738.0
4556,01-06-2022,5063,Fernanda Valdés,34,santiago,Región Metropolitana de Santiago,Tienda,4,1158835,4627197,544934.0
4557,01-06-2022,2333,Guillermo Arriagada,34,talca,Región del Maule,Tienda,4,478193,1912772,544934.0
4558,01-06-2022,412,María Godoy,31,talca,Región del Maule,App,2,562407,1124814,955056.0
4560,01-06-2022,4632,Rafael Jiménez,44,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,1,1072820,1072820,544934.0
4562,02-06-2022,4751,Enrique Rodríguez,42,santiago,Región Metropolitana de Santiago,App,1,989030,989030,544934.0
4563,02-06-2022,2522,Isabel Ortega,31,valparaíso,Región de Valparaíso,App,2,524259,1048518,544934.0
4566,02-06-2022,4317,Manuel Oyarzún,48,santiago,Región Metropolitana de Santiago,App,4,187521,750084,544934.0
4567,02-06-2022,2903,Carlos Dinamarca,20,santiago,Región Metropolitana de Santiago,App,2,745058,1490116,544934.0
4569,02-06-2022,133,Osvaldo Guzmán,23,temuco,Región de la Araucanía,Web,1,968390,968390,207879.0
4570,02-06-2022,3425,Javier Hidalgo,29,santiago,Región Metropolitana de Santiago,Web,2,921037,1842074,544934.0
4571,02-06-2022,4679,María Arriagada,18,antofagasta,Región de Antofagasta,Web,3,1039237,3117711,544934.0
4572,02-06-2022,1075,Agustina Bahamondes,42,santiago,Región Metropolitana de Santiago,Tienda,2,262458,524916,544934.0
4575,02-06-2022,4290,Claudia Díaz,48,santiago,Región Metropolitana de Santiago,Tienda,3,292502,877506,544934.0
4577,02-06-2022,916,Víctor Núñez,35,santiago,Región Metropolitana de Santiago,App,4,398998,1595992,492514.0
4579,02-06-2022,579,Mirko Muñoz,29,temuco,Región de la Araucanía,App,1,485749,485749,542905.0
4580,02-06-2022,5727,Angelina Briones,34,santiago,Región Metropolitana de Santiago,Web,4,279360,1117440,544934.0
4581,02-06-2022,4328,Almendra Toledo,22,santiago,Región Metropolitana de Santiago,Web,1,588003,588003,544934.0
4582,02-06-2022,4127,Juana Avendaño,49,santiago,Región Metropolitana de Santiago,Tienda,2,154655,309310,544934.0
4583,02-06-2022,4723,Jonathan Durán,29,santiago,Región Metropolitana de Santiago,App,4,315532,1262128,544934.0
4584,02-06-2022,2079,Martín Jiménez,35,valparaíso,Región de Valparaíso,Tienda,1,153058,153058,544934.0
4585,02-06-2022,3414,Juan Peña,41,concepción,Región del Biobío,Tienda,1,720911,720911,544934.0
4586,02-06-2022,150,María Riquelme,71,la serena,Región de Coquimbo,Web,3,817162,2451486,350782.0
4591,03-06-2022,2213,Luis Correa,20,antofagasta,Región de Antofagasta,App,2,206265,412530,544934.0
4595,03-06-2022,5812,Rosa Tello,32,santiago,Región Metropolitana de Santiago,App,4,958725,3834900,544934.0
4596,03-06-2022,530,Lidia Yáñez,36,concepción,Región del Biobío,Tienda,3,468540,1405620,878250.0
4597,03-06-2022,926,Ximena Cáceres,46,concepción,Región del Biobío,Tienda,3,921116,2763348,120222.0
4598,03-06-2022,889,Judith Rojas,22,santiago,Región Metropolitana de Santiago,Web,1,159737,159737,189497.0
4601,03-06-2022,2227,Graciela Segovia,32,santiago,Región Metropolitana de Santiago,Tienda,2,56974,113948,544934.0
4602,03-06-2022,5325,Demian Muñoz,27,concepción,Región del Biobío,App,1,609687,609687,544934.0
4603,03-06-2022,2219,Ramón Pérez,48,santiago,Región Metropolitana de Santiago,App,3,660836,1982508,544934.0
4604,03-06-2022,3022,José Arellano,40,viña del mar,Región de Valparaíso,Tienda,4,327199,1308796,544934.0
4605,03-06-2022,413,Cecilia Sánchez,42,talca,Región del Maule,App,2,590604,1181208,955546.0
4608,03-06-2022,5832,María González,23,valparaíso,Región de Valparaíso,Tienda,3,570031,1710093,544934.0
4609,03-06-2022,429,Daniel Cepeda,45,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,1120438,4481752,415824.0
4612,03-06-2022,4771,Facundo Lagos,18,concepción,Región del Biobío,Web,4,1190291,4627197,544934.0
4615,03-06-2022,2588,Emiliano Tapia,50,santiago,Región Metropolitana de Santiago,Web,1,763311,763311,544934.0
4617,03-06-2022,195,Diego Barrientos,26,concepción,Región del Biobío,App,3,971543,2914629,405127.0
4619,03-06-2022,5712,Evelyn Melo,22,santiago,Región Metropolitana de Santiago,App,1,315615,315615,544934.0
4620,03-06-2022,5599,Luz Márquez,28,santiago,Región Metropolitana de Santiago,App,1,934565,934565,544934.0
4621,04-06-2022,4735,Miriam Rebolledo,64,valparaíso,Región de Valparaíso,Tienda,4,1112443,4449772,544934.0
4622,04-06-2022,1922,Carlos Cortés,50,concepción,Región del Biobío,Tienda,3,129696,389088,544934.0
4623,04-06-2022,854,Felipe Díaz,34,santiago,Región Metropolitana de Santiago,Tienda,3,956661,2869983,908249.0
4625,04-06-2022,739,Olga Brito,34,santiago,Región Metropolitana de Santiago,App,2,832852,1665704,495221.0
4627,04-06-2022,5030,Beatriz Guajardo,46,santiago,Región Metropolitana de Santiago,Web,3,320681,962043,544934.0
4628,04-06-2022,4525,Ismael Rubilar,29,viña del mar,Región de Valparaíso,Web,4,172884,691536,544934.0
4630,04-06-2022,3929,Claudio Correa,35,santiago,Región Metropolitana de Santiago,Tienda,2,618146,1236292,544934.0
4631,04-06-2022,3933,Ronny Videla,33,santiago,Región Metropolitana de Santiago,Tienda,4,498132,1992528,544934.0
4632,04-06-2022,4826,Gerardo Godoy,34,concepción,Región del Biobío,Web,2,264089,528178,544934.0
4633,04-06-2022,3625,Thiago Medina,33,valparaíso,Región de Valparaíso,Tienda,2,1026828,2053656,544934.0
4635,04-06-2022,704,Valentina Jara,35,santiago,Región Metropolitana de Santiago,Web,3,944869,2834607,220973.0
4637,04-06-2022,499,Miguel Jara,39,santiago,Región Metropolitana de Santiago,Tienda,3,722493,2167479,976955.0
4638,04-06-2022,1138,Juan Carrasco,37,santiago,Región Metropolitana de Santiago,Web,1,1004791,1004791,544934.0
4639,04-06-2022,2016,Claudio Cáceres,22,antofagasta,Región de Antofagasta,App,1,1158619,1158619,544934.0
4640,04-06-2022,65,Karen Piña,36,valparaíso,Región de Valparaíso,Web,1,416353,416353,352841.0
4641,04-06-2022,2939,Nataly Acevedo,21,puerto montt,Región de los Lagos,App,3,418879,1256637,544934.0
4642,04-06-2022,1484,Oscar Maldonado,43,valparaíso,Región de Valparaíso,Web,4,41203,164812,544934.0
4643,04-06-2022,3422,Alex Morales,33,viña del mar,Región de Valparaíso,Web,1,371788,371788,544934.0
4644,04-06-2022,2969,Carlos Concha,32,santiago,Región Metropolitana de Santiago,Web,4,980689,3922756,544934.0
4646,04-06-2022,181,María López,19,santiago,Región Metropolitana de Santiago,App,2,17082,34164,406960.0
4647,04-06-2022,1329,Carlos Martínez,26,concepción,Región del Biobío,Tienda,3,647189,1941567,544934.0
4648,04-06-2022,5637,María Córdova,19,santiago,Región Metropolitana de Santiago,Web,3,443710,1331130,544934.0
4650,04-06-2022,2555,Elvira Fuentes,28,talca,Región del Maule,App,1,837313,837313,544934.0
4651,05-06-2022,4164,Luis Abarca,37,concepción,Región del Biobío,Tienda,2,359663,719326,544934.0
4653,05-06-2022,4403,Adela Rebolledo,32,santiago,Región Metropolitana de Santiago,Tienda,4,111659,446636,544934.0
4654,05-06-2022,4822,Anita Díaz,50,viña del mar,Región de Valparaíso,Web,2,174383,348766,544934.0
4656,05-06-2022,4349,Rosa Araya,41,santiago,Región Metropolitana de Santiago,Tienda,2,723970,1447940,544934.0
4657,05-06-2022,5413,Patricia Valdés,62,antofagasta,Región de Antofagasta,Tienda,1,773926,773926,544934.0
4659,05-06-2022,3049,Héctor Ibarra,50,concepción,Región del Biobío,Tienda,3,26847,80541,544934.0
4660,05-06-2022,2616,Solange Vásquez,44,antofagasta,Región de Antofagasta,App,1,118782,118782,544934.0
4661,05-06-2022,3415,Emiliano Díaz,42,santiago,Región Metropolitana de Santiago,Web,1,665900,665900,544934.0
4662,05-06-2022,3742,Juana Hernández,23,la serena,Región de Coquimbo,Web,2,570183,1140366,544934.0
4663,05-06-2022,5095,Angélica Mella,30,valparaíso,Región de Valparaíso,App,2,1105381,2210762,544934.0
4664,05-06-2022,3551,Rodrigo Cubillos,38,antofagasta,Región de Antofagasta,Web,4,1075342,4301368,544934.0
4667,05-06-2022,2515,Richard Leiva,69,talca,Región del Maule,Web,1,1086982,1086982,544934.0
4668,05-06-2022,1267,Alfonso Burgos,25,concepción,Región del Biobío,App,4,836974,3347896,544934.0
4669,05-06-2022,5993,Rosa Barraza,37,viña del mar,Región de Valparaíso,Web,2,928534,1857068,544934.0
4670,05-06-2022,3757,Karen Trujillo,19,temuco,Región de la Araucanía,App,4,54566,218264,544934.0
4673,05-06-2022,5446,Fabiola Castillo,25,santiago,Región Metropolitana de Santiago,Web,1,1014626,1014626,544934.0
4674,05-06-2022,5447,Rodrigo Cáceres,46,rancagua,Región del Libertador General Bernardo O'Higgins,Web,2,1056516,2113032,544934.0
4678,05-06-2022,5706,Víctor Astudillo,48,santiago,Región Metropolitana de Santiago,Web,3,255180,765540,544934.0
4680,05-06-2022,105,Marcelo Fuentes,50,valparaíso,Región de Valparaíso,App,2,315444,630888,916810.0
4681,06-06-2022,3332,Víctor Hurtado,69,santiago,Región Metropolitana de Santiago,Tienda,2,371918,743836,544934.0
4683,06-06-2022,4080,Daniela Ortiz,51,puerto montt,Región de los Lagos,Web,2,563724,1127448,544934.0
4684,06-06-2022,3335,Jessica Márquez,34,santiago,Región Metropolitana de Santiago,App,3,286564,859692,544934.0
4685,06-06-2022,2264,Amalia Garrido,34,santiago,Región Metropolitana de Santiago,App,1,420456,420456,544934.0
4686,06-06-2022,1244,Yanara Tobar,28,temuco,Región de la Araucanía,App,2,386080,772160,544934.0
4689,06-06-2022,1138,Juan Carrasco,37,santiago,Región Metropolitana de Santiago,Web,2,243949,487898,544934.0
4690,06-06-2022,248,Juana González,34,viña del mar,Región de Valparaíso,Web,4,827286,3309144,969989.0
4692,06-06-2022,896,Danilo Saldaña,31,antofagasta,Región de Antofagasta,Web,2,989231,1978462,284486.0
4693,06-06-2022,1966,Carlos Castillo,43,santiago,Región Metropolitana de Santiago,Tienda,1,668823,668823,544934.0
4694,06-06-2022,5361,Rodrigo Gutiérrez,27,santiago,Región Metropolitana de Santiago,Web,2,565460,1130920,544934.0
4695,06-06-2022,2030,Benjamín Gutiérrez,19,valparaíso,Región de Valparaíso,Tienda,4,1111496,4445984,544934.0
4697,06-06-2022,2178,Lorena Muñoz,39,viña del mar,Región de Valparaíso,Web,4,1148191,4592764,544934.0
4699,06-06-2022,4481,Rose López,28,santiago,Región Metropolitana de Santiago,Tienda,2,843215,1686430,544934.0
4701,06-06-2022,846,Eliana Vega,26,puerto montt,Región de los Lagos,Web,4,482749,1930996,473162.0
4702,06-06-2022,5936,Cristian Aguirre,34,santiago,Región Metropolitana de Santiago,Tienda,3,714344,2143032,544934.0
4706,06-06-2022,4217,Hugo Álvarez,63,viña del mar,Región de Valparaíso,Tienda,1,236743,236743,544934.0
4708,06-06-2022,834,Oscar Bahamonde,19,santiago,Región Metropolitana de Santiago,App,1,1114845,1114845,258748.0
4710,06-06-2022,1174,Aníbal Gutiérrez,35,temuco,Región de la Araucanía,Tienda,3,675781,2027343,544934.0
4714,07-06-2022,4792,Alejandro Alarcón,20,talca,Región del Maule,Web,4,262494,1049976,544934.0
4715,07-06-2022,391,Paula Cortés,45,concepción,Región del Biobío,Web,2,929755,1859510,991455.0
4720,07-06-2022,4792,Alejandro Alarcón,20,talca,Región del Maule,Tienda,4,720974,2883896,544934.0
4721,07-06-2022,2046,Celestino Jara,44,santiago,Región Metropolitana de Santiago,Web,3,215156,645468,544934.0
4722,07-06-2022,2680,Roxana Santana,40,temuco,Región de la Araucanía,Web,4,159832,639328,544934.0
4723,07-06-2022,4296,Anahí Venegas,29,santiago,Región Metropolitana de Santiago,Tienda,4,1169594,4627197,544934.0
4724,07-06-2022,5215,Gabriela Gallardo,32,viña del mar,Región de Valparaíso,Tienda,3,524140,1572420,544934.0
4725,07-06-2022,2242,Antonio Carrasco,44,temuco,Región de la Araucanía,Tienda,2,863611,1727222,544934.0
4726,07-06-2022,3331,Angélica Rivera,34,valparaíso,Región de Valparaíso,Tienda,3,110764,332292,544934.0
4727,07-06-2022,3270,Mauricio Reyes,51,valparaíso,Región de Valparaíso,Web,4,565297,2261188,544934.0
4729,07-06-2022,1017,María Ulloa,42,santiago,Región Metropolitana de Santiago,App,1,685186,685186,544934.0
4731,07-06-2022,1087,Ximena Torres,34,viña del mar,Región de Valparaíso,Web,4,505536,2022144,544934.0
4733,07-06-2022,2848,Jorge Castro,34,viña del mar,Región de Valparaíso,Web,1,663853,663853,544934.0
4735,07-06-2022,3998,Waldo Benítez,31,valparaíso,Región de Valparaíso,Web,4,257545,1030180,544934.0
4736,07-06-2022,2755,Richard Zúñiga,45,viña del mar,Región de Valparaíso,Tienda,4,37777,151108,544934.0
4737,07-06-2022,97,David Quezada,43,santiago,Región Metropolitana de Santiago,Tienda,2,728090,1456180,570460.0
4740,07-06-2022,5365,Manuel Coronado,59,santiago,Región Metropolitana de Santiago,Web,3,191812,575436,544934.0
4742,08-06-2022,1646,Víctor Velásquez,42,santiago,Región Metropolitana de Santiago,Tienda,2,1110398,2220796,544934.0
4744,08-06-2022,876,Paulina Díaz,23,talca,Región del Maule,Tienda,1,59523,59523,240537.0
4747,08-06-2022,2412,Viviana Carrasco,65,santiago,Región Metropolitana de Santiago,Tienda,2,72804,145608,544934.0
4748,08-06-2022,4598,Sofía Gallardo,49,viña del mar,Región de Valparaíso,Tienda,3,674800,2024400,544934.0
4750,08-06-2022,2891,Wilson Bustos,41,santiago,Región Metropolitana de Santiago,Tienda,1,829090,829090,544934.0
4751,08-06-2022,515,María Cerda,31,rancagua,Región del Libertador General Bernardo O'Higgins,Tienda,4,325497,1301988,140697.0
4752,08-06-2022,124,Francisco Aranda,23,viña del mar,Región de Valparaíso,Web,3,230904,692712,199047.0
4755,08-06-2022,3777,Ángela Bugueño,27,santiago,Región Metropolitana de Santiago,App,3,968717,2906151,544934.0
4756,08-06-2022,16,Marcela Rivera,44,temuco,Región de la Araucanía,App,2,603106,1206212,265064.0
4757,08-06-2022,3197,Marina Vargas,40,temuco,Región de la Araucanía,Web,2,235723,471446,544934.0
4758,08-06-2022,3912,Laura Contreras,46,concepción,Región del Biobío,Web,2,298327,596654,544934.0
4761,08-06-2022,1487,Marisol Medina,52,santiago,Región Metropolitana de Santiago,Web,1,28764,28764,544934.0
4762,08-06-2022,460,Vicente Flores,38,santiago,Región Metropolitana de Santiago,Tienda,1,35299,35299,206936.0
4763,08-06-2022,837,Johanna Águila,26,concepción,Región del Biobío,Web,3,1184425,3553275,923361.0
4764,08-06-2022,2025,Viviana Leiva,56,santiago,Región Metropolitana de Santiago,Tienda,1,896033,896033,544934.0
4765,08-06-2022,3708,Marcelo Vilches,39,la serena,Región de Coquimbo,Web,4,377104,1508416,544934.0
4768,08-06-2022,3276,Cristian Cruz,27,valparaíso,Región de Valparaíso,Web,2,996035,1992070,544934.0
4769,08-06-2022,1220,Carolina Olivares,63,temuco,Región de la Araucanía,Tienda,2,28071,56142,544934.0
4772,09-06-2022,5215,Gabriela Gallardo,32,viña del mar,Región de Valparaíso,Web,4,370914,1483656,544934.0
4774,09-06-2022,4020,Luis Durán,64,la serena,Región de Coquimbo,Tienda,4,1177554,4627197,544934.0
4775,09-06-2022,2025,Viviana Leiva,56,santiago,Región Metropolitana de Santiago,Tienda,3,621463,1864389,544934.0
4776,09-06-2022,5786,Eduardo Mendoza,62,temuco,Región de la Araucanía,Tienda,2,712464,1424928,544934.0
4777,09-06-2022,2333,Guillermo Arriagada,34,talca,Región del Maule,Tienda,1,231173,231173,544934.0
