id_venta,fecha_venta,id_cliente,nombre_cliente,edad,ciudad,region,canal_venta,cantidad,precio_unitario_clp,total_venta_clp,habitantes (2023),monto_compra
3626,01-05-2022,1494,María Romero,21.0,santiago,rm,Tienda,2,955754,1911508,,
3627,01-05-2022,4875,Sergio Fuentes,48.0,santiago,region metropolitana,App,3,1109695,3329085,,
3628,01-05-2022,5713,Natalie González,,santiago,rm,Web,4,144657,578628,,
3629,01-05-2022,2690,Rosa Alarcón,38.0,rancagua,,Tienda,4,952099,3808396,,
3630,01-05-2022,869,Manuel Baeza,48.0,valparaíso,,Web,3,282945,848835,,875607.0
3631,02-05-2022,186,Francisco Valencia,,viña del mar,valparaiso,Web,3,216829,650487,,693986.0
3632,02-05-2022,5375,Millaray Pérez,,rancagua,,Web,4,704227,2816908,,
3633,02-05-2022,3398,Matilde Zambrano,38.0,santiago,region metropolitana,Tienda,2,391086,782172,,
3634,02-05-2022,4546,Natalia Muñoz,59.0,antofagasta,antofagasta,Tienda,3,356504,1069512,441 211,
3635,02-05-2022,5865,Evelyn Salinas,35.0,santiago,region metropolitana,Tienda,2,848035,1696070,,
3636,02-05-2022,2649,Millaray Pérez,20.0,santiago,rm,Web,1,113786,113786,,
3637,02-05-2022,5804,Cristina Retamal,,rancagua,o'higgins,Tienda,4,1041839,4167356,335 932,
3638,02-05-2022,5069,Rosa Ramírez,31.0,concepción,biobío,Tienda,3,488992,1466976,1 036 142,
3639,02-05-2022,5879,Gina Arévalo,50.0,santiago,rm,Web,4,1147077,4588308,,
3640,02-05-2022,533,Paula Ramírez,35.0,antofagasta,,Tienda,4,764174,3056696,,996973.0
3641,02-05-2022,5324,Sylvia Vega,51.0,santiago,,Web,4,326826,1307304,,
3642,02-05-2022,955,Raúl López,48.0,la serena,coquimbo,Tienda,4,1136898,4547592,534 239,476893.0
3643,02-05-2022,2969,Carlos Concha,32.0,santiago,rm,Tienda,2,1073976,2147952,,
3644,02-05-2022,3979,Camila Vega,34.0,la serena,coquimbo,Web,4,156970,627880,534 239,
3645,02-05-2022,4627,Carolina Valdés,20.0,valparaíso,valparaíso,Web,1,540573,540573,954 253,
3646,02-05-2022,429,Daniel Cepeda,45.0,rancagua,o'higgins,App,2,673666,1347332,335 932,415824.0
3647,02-05-2022,2684,Margarita Gallardo,20.0,antofagasta,antofagasta,Web,4,74225,296900,441 211,
3648,02-05-2022,687,Rafael Montoya,,valparaíso,,Tienda,2,711519,1423038,,614451.0
3649,02-05-2022,4775,Rodrigo Pérez,33.0,santiago,region metropolitana,Tienda,2,290543,581086,,
3650,02-05-2022,2361,Alexis Iturra,71.0,temuco,,Tienda,4,853469,3413876,,
3651,02-05-2022,5383,Valeria Mondaca,33.0,la serena,,Tienda,3,830140,2490420,,
3652,02-05-2022,356,Bernarda Viveros,29.0,valparaíso,,Tienda,1,327304,327304,,678177.0
3653,02-05-2022,2714,Manuel Fernández,56.0,santiago,rm,Tienda,1,284033,284033,,
3654,02-05-2022,2939,Nataly Acevedo,21.0,puerto montt,los lagos,App,1,711134,711134,328 924,
3655,02-05-2022,2084,Patricia González,39.0,puerto montt,los lagos,Tienda,4,199108,796432,328 924,
3656,02-05-2022,530,Lidia Yáñez,36.0,concepción,bio bio,Tienda,2,1101547,2203094,,878250.0
3657,02-05-2022,3329,Claudio Aguilera,,santiago,rm,Web,1,61091,61091,,
3658,02-05-2022,2067,Cristóbal Medina,,valparaíso,,Web,4,66046,264184,,
3659,02-05-2022,896,Danilo Saldaña,31.0,antofagasta,antofagasta,Web,3,622968,1868904,441 211,284486.0
3660,02-05-2022,3150,Marcelo Bello,,valparaíso,valparaíso,App,4,312649,1250596,954 253,
3661,03-05-2022,4582,Luz Araneda,49.0,santiago,,Tienda,2,170923,341846,,
3662,03-05-2022,4576,Jonathan Ojeda,18.0,talca,,App,4,1065378,4261512,,
3663,03-05-2022,4984,Claudia Fernández,18.0,concepción,bio bio,App,3,1189990,3569970,,
3664,03-05-2022,5185,Cristóbal Salazar,,viña del mar,,Web,4,735029,2940116,,
3665,03-05-2022,4007,Evelyn Letelier,,viña del mar,valparaiso,Web,2,1106458,2212916,,
3666,03-05-2022,2325,Celia Novoa,28.0,la serena,coquimbo,Tienda,2,76218,152436,534 239,
3667,03-05-2022,4434,Edith Palma,42.0,temuco,,Web,1,869926,869926,,
3668,03-05-2022,5617,Humberto Páez,19.0,santiago,metropolitana,Web,4,199790,799160,,
3669,03-05-2022,763,John Cárdenas,39.0,santiago,metropolitana,Web,2,1047511,2095022,,323640.0
3670,03-05-2022,5201,Maximiliano Ramírez,44.0,rancagua,o'higgins,Web,2,26847,53694,335 932,
3671,03-05-2022,5038,Claudio Garay,19.0,la serena,coquimbo,Web,1,1048461,1048461,534 239,
3672,03-05-2022,5606,Evelyn Iturra,39.0,antofagasta,,Tienda,3,701244,2103732,,
3673,03-05-2022,5655,María Espinoza,,santiago,,Web,4,655353,2621412,,
3674,03-05-2022,5767,Luis Velásquez,35.0,concepción,,Tienda,4,1078028,4312112,,
3675,03-05-2022,5075,Mary Espinoza,36.0,rancagua,,Web,3,259866,779598,,
3676,03-05-2022,4512,Olga Retamal,25.0,talca,,Web,1,759332,759332,,
3677,03-05-2022,1763,Marco Zepeda,31.0,antofagasta,antofagasta,Tienda,2,721221,1442442,441 211,
3678,03-05-2022,449,Mauricio González,38.0,santiago,,Tienda,1,1075835,1075835,,438634.0
3679,03-05-2022,275,Patricia Durán,58.0,rancagua,o'higgins,Tienda,2,587547,1175094,335 932,560208.0
3680,03-05-2022,3936,Raúl Cortés,,concepción,bio bio,Web,4,19113,76452,,
3681,03-05-2022,2407,Carlos Jara,45.0,temuco,,Tienda,1,24099,24099,,
3682,03-05-2022,1279,Hernán Sánchez,31.0,santiago,metropolitana,Web,4,366832,1467328,,
3683,03-05-2022,4319,Andrés Moreno,23.0,la serena,,App,4,83272,333088,,
3684,03-05-2022,2116,Paulina Villagrán,20.0,puerto montt,los lagos,Tienda,1,928829,928829,328 924,
3685,03-05-2022,629,Santiago Páez,,puerto montt,,Tienda,3,1040527,3121581,,133015.0
3686,03-05-2022,335,Juan Garrido,38.0,concepción,biobío,App,2,654046,1308092,1 036 142,141402.0
3687,03-05-2022,2301,Nancy Espinoza,59.0,viña del mar,,Web,4,794171,3176684,,
3688,03-05-2022,1705,Javiera Sáez,27.0,santiago,rm,Tienda,2,1190493,2380986,,
3689,03-05-2022,5643,Antonella Zúñiga,55.0,antofagasta,,Tienda,4,495495,1981980,,
3690,03-05-2022,5524,Francisco Rivas,,valparaíso,valparaíso,App,2,754716,1509432,954 253,
3691,04-05-2022,831,Esperanza Tapia,29.0,santiago,region metropolitana,App,4,630553,2522212,,302144.0
3692,04-05-2022,1864,Isabel Ruiz,57.0,santiago,region metropolitana,App,3,135890,407670,,
3693,04-05-2022,3311,Amaro Rojas,61.0,antofagasta,,Tienda,2,815788,1631576,,
3694,04-05-2022,4572,Nicolás Venegas,34.0,antofagasta,antofagasta,Web,2,527498,1054996,441 211,
3695,04-05-2022,4762,Cristian Mansilla,46.0,talca,,Web,2,592042,1184084,,
3696,04-05-2022,595,Ayleen Sepúlveda,60.0,santiago,metropolitana,Tienda,3,410679,1232037,,907110.0
3697,04-05-2022,4020,Luis Durán,64.0,la serena,coquimbo,Tienda,3,336738,1010214,534 239,
3698,04-05-2022,854,Felipe Díaz,,santiago,metropolitana,Tienda,2,916857,1833714,,908249.0
3699,04-05-2022,1946,Marco Cabezas,35.0,valparaíso,valparaíso,Tienda,1,993799,993799,954 253,
3700,04-05-2022,5054,Enrique Gómez,,valparaíso,valparaíso,Tienda,2,204522,409044,954 253,
3701,04-05-2022,1971,Bayron Sepúlveda,28.0,rancagua,,Web,4,415878,1663512,,
3702,04-05-2022,2417,Carlos Palma,72.0,rancagua,o'higgins,Tienda,3,802451,2407353,335 932,
3703,04-05-2022,2472,Jonathan Tapia,38.0,la serena,,Tienda,1,837202,837202,,
3704,04-05-2022,1275,Patricio Vargas,19.0,temuco,,App,3,150447,451341,,
3705,04-05-2022,1625,Rosario González,21.0,santiago,metropolitana,App,1,636950,636950,,
3706,04-05-2022,1572,Elizabeth Zúñiga,39.0,santiago,region metropolitana,App,3,126924,380772,,
3707,04-05-2022,3907,Cristian Sandoval,21.0,concepción,bio bio,App,4,534791,2139164,,
3708,04-05-2022,2982,Amparo Martínez,22.0,santiago,region metropolitana,Web,2,1055256,2110512,,
3709,04-05-2022,5110,Francisco Carrasco,46.0,rancagua,,App,4,642671,2570684,,
3710,04-05-2022,5496,Juan Romero,55.0,antofagasta,,Tienda,4,351104,1404416,,
3711,04-05-2022,5486,Cristian Córdova,35.0,santiago,,Web,2,1065203,2130406,,
3712,04-05-2022,2648,Alberto Acevedo,42.0,santiago,rm,Web,1,918223,918223,,
3713,04-05-2022,469,Daniela Salas,55.0,antofagasta,,Tienda,2,895006,1790012,,301236.0
3714,04-05-2022,3679,Roberto Solís,31.0,santiago,region metropolitana,Tienda,3,190056,570168,,
3715,04-05-2022,2165,Felipe López,21.0,antofagasta,,Web,3,551139,1653417,,
3716,04-05-2022,509,Iván González,26.0,valparaíso,,App,1,347272,347272,,954820.0
3717,04-05-2022,5839,Juan Ferrada,57.0,santiago,,Tienda,2,472843,945686,,
3718,04-05-2022,1354,Claudio Tobar,50.0,santiago,region metropolitana,Web,3,79695,239085,,
3719,04-05-2022,1817,Nicole Saldivia,23.0,santiago,,Web,4,898060,3592240,,
3720,04-05-2022,5095,Angélica Mella,30.0,valparaíso,valparaíso,App,2,677303,1354606,954 253,
3721,05-05-2022,3875,Patricia Cruces,39.0,talca,,Web,2,870407,1740814,,
3722,05-05-2022,518,Marcia Bórquez,24.0,la serena,,App,2,729392,1458784,,829498.0
3723,05-05-2022,2944,Juana Ruiz,19.0,rancagua,o'higgins,App,2,825440,1650880,335 932,
3724,05-05-2022,2809,Juvenal Arriagada,48.0,talca,maule,Web,3,1143518,3430554,307 931,
3725,05-05-2022,4683,Carol Toledo,22.0,santiago,metropolitana,App,2,569607,1139214,,
3726,05-05-2022,5604,Andrea Neira,27.0,viña del mar,,App,3,1171641,3514923,,
3727,05-05-2022,5770,Álvaro Rodríguez,22.0,temuco,,Web,1,155376,155376,,
3728,05-05-2022,448,Joaquín Herrera,27.0,valparaíso,,Web,2,179928,359856,,778040.0
3729,05-05-2022,858,Elisa Ortega,41.0,antofagasta,antofagasta,Web,4,887921,3551684,441 211,524860.0
3730,05-05-2022,750,Carlos Albornoz,41.0,antofagasta,antofagasta,Web,1,71155,71155,441 211,661814.0
3731,05-05-2022,5226,Robert González,19.0,concepción,bio bio,Web,2,205594,411188,,
3732,05-05-2022,2670,Cristian Gutiérrez,53.0,la serena,,Web,1,11570,11570,,
3733,05-05-2022,3642,Esteban Arias,33.0,temuco,,Web,4,166387,665548,,
3734,05-05-2022,2919,Oscar Araneda,27.0,temuco,,Web,2,1174282,2348564,,
3735,05-05-2022,470,Lidia Mella,35.0,santiago,metropolitana,App,4,701633,2806532,,966900.0
3736,05-05-2022,5372,Luis Sanhueza,45.0,temuco,,Tienda,2,800770,1601540,,
3737,05-05-2022,1980,Antonia Arancibia,25.0,santiago,rm,App,4,586826,2347304,,
3738,05-05-2022,4695,Jaime Guzmán,35.0,valparaíso,valparaíso,Tienda,4,762335,3049340,954 253,
3739,05-05-2022,4613,Héctor Bello,23.0,temuco,,Tienda,3,1104831,3314493,,
3740,05-05-2022,2968,Cristian Cruz,22.0,puerto montt,,Web,3,979553,2938659,,
3741,05-05-2022,3349,Isabel Sáez,55.0,santiago,region metropolitana,Web,1,1016527,1016527,,
3742,05-05-2022,1357,Guillermo Vergara,78.0,santiago,rm,Web,2,279259,558518,,
3743,05-05-2022,5023,Cristian Aguilera,45.0,talca,maule,Tienda,2,721140,1442280,307 931,
3744,05-05-2022,3989,María Salazar,,santiago,region metropolitana,Tienda,1,1161041,1161041,,
3745,05-05-2022,3897,Rolando Bobadilla,,temuco,la araucanía,App,2,281327,562654,,
3746,05-05-2022,1041,Richard Riquelme,21.0,temuco,la araucanía,App,2,140778,281556,,
3747,05-05-2022,2740,Renato Ríos,27.0,santiago,,Web,4,438435,1753740,,
3748,05-05-2022,2878,Bastián Rodríguez,24.0,santiago,metropolitana,Web,4,855801,3423204,,
3749,05-05-2022,100,Manuel Seguel,33.0,antofagasta,,Tienda,2,935493,1870986,,197102.0
3750,05-05-2022,3317,Marianela Gallardo,33.0,antofagasta,antofagasta,Web,1,433505,433505,441 211,
3751,06-05-2022,1004,Cristian Parra,,valparaíso,valparaíso,App,3,855555,2566665,954 253,
3752,06-05-2022,271,Eugenio Corvalán,39.0,concepción,biobío,Tienda,4,1111713,4446852,1 036 142,828425.0
3753,06-05-2022,1429,Luis Aguilera,27.0,santiago,,Web,4,84731,338924,,
3754,06-05-2022,1804,José Flores,37.0,santiago,metropolitana,Tienda,2,780982,1561964,,
3755,06-05-2022,3248,Fernando Duarte,,santiago,metropolitana,Tienda,4,1035646,4142584,,
3756,06-05-2022,5192,Ana Retamales,38.0,santiago,metropolitana,Tienda,3,262628,787884,,
3757,06-05-2022,1864,Isabel Ruiz,57.0,santiago,region metropolitana,Tienda,1,1144118,1144118,,
3758,06-05-2022,4308,Matías Salazar,,santiago,,App,1,412824,412824,,
3759,06-05-2022,3596,Vanessa Espinoza,,santiago,region metropolitana,Tienda,1,1005851,1005851,,
3760,06-05-2022,2908,Milán Gómez,70.0,santiago,rm,Tienda,2,147086,294172,,
3761,06-05-2022,2878,Bastián Rodríguez,24.0,santiago,metropolitana,App,1,65764,65764,,
3762,06-05-2022,1577,Bastián Rivas,26.0,antofagasta,,Web,2,1005405,2010810,,
3763,06-05-2022,416,Ricardo Martínez,44.0,puerto montt,los lagos,Tienda,4,125660,502640,328 924,503601.0
3764,06-05-2022,2048,Manuel Cabrera,33.0,concepción,bio bio,App,3,1058478,3175434,,
3765,06-05-2022,5156,Maritza Sepúlveda,26.0,rancagua,,App,2,1079452,2158904,,
3766,06-05-2022,4299,Lucas Guzmán,,rancagua,o'higgins,App,2,814530,1629060,335 932,
3767,06-05-2022,4128,Edith Hernández,34.0,la serena,,Web,2,830446,1660892,,
3768,06-05-2022,4494,Juan Sepúlveda,21.0,concepción,bio bio,Web,3,21457,64371,,
3769,06-05-2022,326,Magaly Muñoz,47.0,valparaíso,valparaíso,Web,1,1128687,1128687,954 253,764107.0
3770,06-05-2022,4236,Maribel Rojas,27.0,santiago,,Web,3,158977,476931,,
3771,06-05-2022,1905,Martín Cortés,19.0,santiago,region metropolitana,Web,2,1192746,2385492,,
3772,06-05-2022,1643,Lucas Miranda,24.0,santiago,,App,4,436492,1745968,,
3773,06-05-2022,3093,Roxana Muñoz,55.0,concepción,,Tienda,1,963773,963773,,
3774,06-05-2022,811,Santiago Olguín,62.0,temuco,la araucanía,Tienda,3,264710,794130,,986357.0
3775,06-05-2022,2666,Luz Durán,18.0,santiago,region metropolitana,Tienda,2,469826,939652,,
3776,06-05-2022,534,Luis Quijada,42.0,santiago,rm,Web,3,219315,657945,,599889.0
3777,06-05-2022,5251,Katherine Medina,32.0,santiago,,Web,4,276128,1104512,,
3778,06-05-2022,1691,Paula Hormazábal,40.0,rancagua,,Web,1,849744,849744,,
3779,06-05-2022,4759,Silvia Ramírez,,santiago,metropolitana,Tienda,3,1038395,3115185,,
3780,06-05-2022,5424,Paulina Reyes,53.0,concepción,,Web,3,189041,567123,,
3781,07-05-2022,4002,Walter Ibarra,27.0,valparaíso,,App,1,24845,24845,,
3782,07-05-2022,5031,Camila Vargas,64.0,talca,,Tienda,4,79517,318068,,
3783,07-05-2022,1610,Adela Toledo,46.0,viña del mar,,Web,2,879553,1759106,,
3784,07-05-2022,5949,Luisa González,73.0,talca,maule,App,1,1049620,1049620,307 931,
3785,07-05-2022,1918,Jean Villarroel,30.0,talca,maule,Web,4,553552,2214208,307 931,
3786,07-05-2022,4969,Enriqueta Carvajal,27.0,santiago,rm,Web,2,748098,1496196,,
3787,07-05-2022,4002,Walter Ibarra,27.0,valparaíso,,Tienda,1,355956,355956,,
3788,07-05-2022,962,Fernando Vera,46.0,viña del mar,valparaiso,Tienda,2,116012,232024,,642837.0
3789,07-05-2022,5015,Katherine Ramírez,,concepción,bio bio,Tienda,3,852489,2557467,,
3790,07-05-2022,5537,Eugenio Astudillo,37.0,antofagasta,,App,2,205648,411296,,
3791,07-05-2022,409,María Aguirre,34.0,la serena,,Web,1,344666,344666,,914844.0
3792,07-05-2022,3382,Valentín Araya,42.0,concepción,biobío,Web,1,361840,361840,1 036 142,
3793,07-05-2022,4201,Cristian Orellana,26.0,viña del mar,valparaiso,App,2,586062,1172124,,
3794,07-05-2022,2102,Brandon Mansilla,32.0,concepción,biobío,Web,1,1009312,1009312,1 036 142,
3795,07-05-2022,4235,María Almonacid,26.0,temuco,la araucanía,Tienda,3,343798,1031394,,
3796,07-05-2022,2975,Máximo Gajardo,23.0,concepción,,App,4,897444,3589776,,
3797,07-05-2022,5645,Carla Meza,43.0,santiago,rm,App,3,123384,370152,,
3798,07-05-2022,526,Jeannette Meléndez,48.0,santiago,rm,Tienda,1,799153,799153,,521824.0
3799,07-05-2022,1000,Javiera Villalobos,,santiago,metropolitana,Tienda,4,601743,2406972,,501405.0
3800,07-05-2022,4124,María Venegas,76.0,santiago,region metropolitana,Tienda,3,142891,428673,,
3801,07-05-2022,2216,Carla Cortés,65.0,talca,,Tienda,3,862697,2588091,,
3802,07-05-2022,3808,Berta Castillo,58.0,santiago,metropolitana,Web,4,1094791,4379164,,
3803,07-05-2022,1500,Viviana Jerez,27.0,santiago,,App,4,932934,3731736,,
3804,07-05-2022,201,Tatiana Segura,44.0,viña del mar,,Web,2,633270,1266540,,677828.0
3805,07-05-2022,2901,Fabiola Miranda,19.0,concepción,bio bio,Web,1,410968,410968,,
3806,07-05-2022,2596,Alice Fernández,52.0,valparaíso,,Tienda,1,791073,791073,,
3807,07-05-2022,2869,Isaac Medel,28.0,valparaíso,valparaíso,App,2,11049,22098,954 253,
3808,07-05-2022,4138,Gladys Campos,34.0,antofagasta,antofagasta,Tienda,4,200333,801332,441 211,
3809,07-05-2022,4283,Laura Díaz,38.0,rancagua,o'higgins,Tienda,1,388324,388324,335 932,
3810,07-05-2022,537,Andrea Mondaca,73.0,valparaíso,,Tienda,1,899530,899530,,864683.0
3811,08-05-2022,398,Norma Vilches,32.0,puerto montt,los lagos,Web,4,997065,3988260,328 924,486095.0
3812,08-05-2022,3428,Roberto Jara,19.0,concepción,bio bio,Web,1,414337,414337,,
3813,08-05-2022,1593,Domingo Solís,19.0,santiago,region metropolitana,App,2,645391,1290782,,
3814,08-05-2022,3002,Germán Rodríguez,56.0,concepción,biobío,Tienda,3,930385,2791155,1 036 142,
3815,08-05-2022,3995,María Arévalo,32.0,temuco,,Web,3,867724,2603172,,
3816,08-05-2022,4713,Juan Álvarez,45.0,santiago,rm,Tienda,2,557020,1114040,,
3817,08-05-2022,4811,Martina Pavez,30.0,santiago,,App,1,690181,690181,,
3818,08-05-2022,4877,Florencia Hernández,30.0,valparaíso,,App,2,342531,685062,,
3819,08-05-2022,2061,Rodrigo Araya,,santiago,region metropolitana,Tienda,2,48867,97734,,
3820,08-05-2022,4198,Pablo Flores,23.0,antofagasta,,App,2,155394,310788,,
3821,08-05-2022,1699,Alejandra Soto,41.0,la serena,coquimbo,Tienda,4,508034,2032136,534 239,
3822,08-05-2022,5689,Anahí Caro,37.0,la serena,,Tienda,4,214576,858304,,
3823,08-05-2022,1331,Pablo Montoya,28.0,santiago,rm,Web,4,1005365,4021460,,
3824,08-05-2022,1917,Yerko Herrera,33.0,concepción,biobío,Tienda,4,377719,1510876,1 036 142,
3825,08-05-2022,838,Gabriel González,33.0,concepción,,Web,3,1128189,3384567,,426155.0
3826,08-05-2022,3745,Juan Chávez,29.0,viña del mar,valparaiso,Web,1,50826,50826,,
3827,08-05-2022,5584,Andrea Ríos,26.0,santiago,,App,3,835299,2505897,,
3828,08-05-2022,4225,Mauricio García,,santiago,,Web,4,720419,2881676,,
3829,08-05-2022,4872,Michelle Valdivia,30.0,viña del mar,valparaiso,App,3,326507,979521,,
3830,08-05-2022,1092,Carla Cortés,63.0,viña del mar,valparaiso,Web,3,792891,2378673,,
3831,08-05-2022,5338,Ramón Barra,34.0,viña del mar,,Web,3,499429,1498287,,
3832,08-05-2022,4497,Adán Salas,,temuco,,Web,1,1169876,1169876,,
3833,08-05-2022,2240,Paula Aguilera,,concepción,bio bio,Tienda,2,74693,149386,,
3834,08-05-2022,3842,Cornelio Tapia,46.0,talca,,Tienda,2,571840,1143680,,
3835,08-05-2022,2067,Cristóbal Medina,,valparaíso,,Tienda,2,12375,24750,,
3836,08-05-2022,883,Clemente Miranda,79.0,santiago,metropolitana,Web,4,413506,1654024,,117739.0
3837,08-05-2022,3278,Martín Molina,30.0,santiago,rm,App,2,1049595,2099190,,
3838,08-05-2022,2282,Carlos Sandoval,44.0,antofagasta,antofagasta,App,4,994877,3979508,441 211,
3839,08-05-2022,111,Tomás Rojas,27.0,viña del mar,,App,2,755891,1511782,,360776.0
3840,08-05-2022,5539,Rocío Droguett,22.0,santiago,metropolitana,Web,3,939374,2818122,,
3841,09-05-2022,3638,Elisa Rivera,47.0,antofagasta,antofagasta,App,1,349191,349191,441 211,
3842,09-05-2022,64,Claudia Osorio,35.0,concepción,biobío,App,3,671812,2015436,1 036 142,421078.0
3843,09-05-2022,1998,Eugenia Lobos,,valparaíso,,Web,1,1019187,1019187,,
3844,09-05-2022,2279,Marco Alfaro,32.0,santiago,region metropolitana,Web,2,1121183,2242366,,
3845,09-05-2022,5422,Carlos Durán,55.0,santiago,rm,Web,3,458063,1374189,,
3846,09-05-2022,5073,Patricia García,42.0,concepción,,Web,2,1179397,2358794,,
3847,09-05-2022,4540,Jorge Rojas,22.0,antofagasta,,Tienda,1,211379,211379,,
3848,09-05-2022,513,Marco Pinto,31.0,rancagua,,Tienda,1,264255,264255,,939456.0
3849,09-05-2022,4278,Alberto Escalona,25.0,santiago,,Web,2,728484,1456968,,
3850,09-05-2022,1565,Sergio Yáñez,23.0,rancagua,,Web,1,288265,288265,,
3851,09-05-2022,2334,Olga López,54.0,concepción,,Web,3,138233,414699,,
3852,09-05-2022,4528,Brenda Castillo,24.0,santiago,,Web,3,202242,606726,,
3853,09-05-2022,934,David Silva,34.0,santiago,region metropolitana,Web,2,496939,993878,,573121.0
3854,09-05-2022,2677,José Guerrero,21.0,santiago,region metropolitana,Web,4,302477,1209908,,
3855,09-05-2022,2019,Franchesca López,40.0,santiago,region metropolitana,Tienda,2,1167640,2335280,,
3856,09-05-2022,4457,María Castro,45.0,rancagua,,Tienda,2,942816,1885632,,
3857,09-05-2022,3987,Jaime Salinas,30.0,valparaíso,valparaíso,Web,1,692296,692296,954 253,
3858,09-05-2022,4502,Giselle Arancibia,40.0,talca,,Web,3,1064499,3193497,,
3859,09-05-2022,4240,Berta Miranda,51.0,temuco,la araucanía,Tienda,3,148275,444825,,
3860,09-05-2022,3364,Ignacia Mansilla,21.0,santiago,rm,App,2,978148,1956296,,
3861,09-05-2022,305,Aurora Araya,45.0,rancagua,o'higgins,Tienda,1,590762,590762,335 932,753482.0
3862,09-05-2022,3923,Aldo Inostroza,25.0,concepción,bio bio,App,1,576549,576549,,
3863,09-05-2022,4431,Luis Sánchez,36.0,santiago,metropolitana,App,2,619368,1238736,,
3864,09-05-2022,2213,Luis Correa,20.0,antofagasta,antofagasta,App,4,1032667,4130668,441 211,
3865,09-05-2022,4689,Patricia Alarcón,76.0,santiago,rm,Tienda,4,93436,373744,,
3866,09-05-2022,73,Stephanie Concha,31.0,la serena,,App,3,235471,706413,,104970.0
3867,09-05-2022,804,Ximena Hernández,61.0,valparaíso,,Tienda,1,703697,703697,,646044.0
3868,09-05-2022,5525,Jorge Solís,35.0,la serena,,Tienda,1,371426,371426,,
3869,09-05-2022,571,Santos Meneses,,talca,,App,2,674038,1348076,,562591.0
3870,09-05-2022,4263,Luis López,36.0,santiago,region metropolitana,Tienda,2,319713,639426,,
3871,10-05-2022,608,Luis Araya,49.0,santiago,rm,Tienda,1,1171674,1171674,,427843.0
3872,10-05-2022,248,Juana González,,viña del mar,valparaiso,Web,1,682956,682956,,969989.0
